URL,VIN
https://americamotors.com/mazda/6/JM1GL1VM1M1604082,JM1GL1VM1M1604082
https://americamotors.com/ford/f150/1FTFX1EF2EKF87239,1FTFX1EF2EKF87239
https://americamotors.com/toyota/camry/4T1BF1FK9HU425660,4T1BF1FK9HU425660
https://americamotors.com/toyota/sienna/5TDYK3DC4FS669008,5TDYK3DC4FS669008
https://americamotors.com/honda/odyssey/5FNRL5H61BB008455,5FNRL5H61BB008455
https://americamotors.com/toyota/camry/4T1BF1FK3EU445625,4T1BF1FK3EU445625
https://americamotors.com/toyota/camry/4T1BF1FK0EU360922,4T1BF1FK0EU360922
https://americamotors.com/nissan/sentra/1N4AB7AP5EN852962,1N4AB7AP5EN852962
https://americamotors.com/honda/accord/1HGCV1F35JA158918,1HGCV1F35JA158918
https://americamotors.com/nissan/versa/3N1CN7AP7FL914201,3N1CN7AP7FL914201
https://americamotors.com/toyota/camry/4T1B11HK5JU590509,4T1B11HK5JU590509
https://americamotors.com/honda/cr-v/2HKRM4H30DH670447,2HKRM4H30DH670447
https://americamotors.com/chevrolet/silverado/3GCPCREC5FG487665,3GCPCREC5FG487665
https://americamotors.com/cadillac/cts/1G6DJ5EV4A0125832,1G6DJ5EV4A0125832
https://americamotors.com/nissan/pathfinder/5N1AR2MN4EC621304,5N1AR2MN4EC621304
https://americamotors.com/lexus/es/JTHBK1EG4C2492229,JTHBK1EG4C2492229
https://americamotors.com/kia/optima/5XXGM4A74FG403847,5XXGM4A74FG403847
https://americamotors.com/chevrolet/tahoe/1GNSCAE06ER153880,1GNSCAE06ER153880
https://americamotors.com/infiniti/q50/JN1EV7AR1KM593489,JN1EV7AR1KM593489
https://americamotors.com/mercedesbenz/glk/WDCGG5HB3FG355185,WDCGG5HB3FG355185
https://americamotors.com/nissan/altima/1N4AL3AP6GN308687,1N4AL3AP6GN308687
https://americamotors.com/toyota/prius/JTDKN3DU2A0044673,JTDKN3DU2A0044673
https://americamotors.com/nissan/murano/5N1AZ2MH2FN238171,5N1AZ2MH2FN238171
https://americamotors.com/volkswagen/jetta/3VWE57BU3KM250930,3VWE57BU3KM250930
https://americamotors.com/chevrolet/equinox/2GNAXHEVXK6141212,2GNAXHEVXK6141212
https://americamotors.com/dodge/journey/3C4PDDBG1CT307463,3C4PDDBG1CT307463
https://americamotors.com/audi/a3/WAUA7GFF0G1015233,WAUA7GFF0G1015233
https://americamotors.com/ford/escape/1FMCU0E78CKC81363,1FMCU0E78CKC81363
https://americamotors.com/honda/pilot/5FNYF3H96DB044713,5FNYF3H96DB044713
https://americamotors.com/jeep/grand/1C4RJEAG7JC277760,1C4RJEAG7JC277760
https://americamotors.com/mercedesbenz/g/WDCYC3HF9DX214013,WDCYC3HF9DX214013
https://americamotors.com/nissan/rogue/5N1AT2MT1GC759465,5N1AT2MT1GC759465
https://americamotors.com/honda/pilot/5FNYF3H4XDB016322,5FNYF3H4XDB016322
https://americamotors.com/jeep/cherokee/1C4PJLCBXEW323678,1C4PJLCBXEW323678
https://americamotors.com/chrysler/200/1C3CCBBB7DN765797,1C3CCBBB7DN765797
https://americamotors.com/chevrolet/malibu/1G1ZD5EU7BF282831,1G1ZD5EU7BF282831
https://americamotors.com/bmw/x6/5UXFG2C57BLX05855,5UXFG2C57BLX05855
https://americamotors.com/mercedesbenz/glc/WDC0G4JB5HF197530,WDC0G4JB5HF197530
https://americamotors.com/lexus/nx/JTJYARBZ0F2003927,JTJYARBZ0F2003927
https://americamotors.com/honda/accord/1HGCR2F55FA000694,1HGCR2F55FA000694
https://americamotors.com/nissan/rogue/KNMAT2MT1JP613698,KNMAT2MT1JP613698
https://americamotors.com/dodge/grand/2C4RDGCG6KR772069,2C4RDGCG6KR772069
https://americamotors.com/toyota/corolla/1NXBU4EE1AZ281627,1NXBU4EE1AZ281627
https://americamotors.com/toyota/camry/4T1BF1FK4CU033162,4T1BF1FK4CU033162
https://americamotors.com/nissan/altima/1N4AL3AP6DC172309,1N4AL3AP6DC172309
https://americamotors.com/chevrolet/sonic/1G1JA5SH8C4227640,1G1JA5SH8C4227640
https://americamotors.com/hyundai/tucson/KM8JU3AG2FU011830,KM8JU3AG2FU011830
https://americamotors.com/lexus/es/JTHBW1GG8E2046847,JTHBW1GG8E2046847
https://americamotors.com/toyota/camry/4T1BF1FK0FU958607,4T1BF1FK0FU958607
https://americamotors.com/toyota/corolla/2T1KU4EE9AC337461,2T1KU4EE9AC337461
https://americamotors.com/lexus/es/58ABZ1B12KU045130,58ABZ1B12KU045130
https://americamotors.com/kia/optima/5XXGN4A73FG382891,5XXGN4A73FG382891
https://americamotors.com/ford/focus/1FAHP3FN3AW104716,1FAHP3FN3AW104716
https://americamotors.com/nissan/frontier/1N6AD0ER7GN707137,1N6AD0ER7GN707137
https://americamotors.com/chevrolet/traverse/1GNKRGKDXHJ266002,1GNKRGKDXHJ266002
https://americamotors.com/jeep/grand/1J4RR5GT4BC500913,1J4RR5GT4BC500913
https://americamotors.com/subaru/outback/4S4BRCKC5C3240988,4S4BRCKC5C3240988
https://americamotors.com/kia/soul/KNDJ23AU2L7055384,KNDJ23AU2L7055384
https://americamotors.com/ram/2500/3C6TR5EJ1JG156182,3C6TR5EJ1JG156182
https://americamotors.com/dodge/dart/1C3CDFBA2DD721935,1C3CDFBA2DD721935
https://americamotors.com/mercedesbenz/c/55SWF8DB3KU309502,55SWF8DB3KU309502
https://americamotors.com/toyota/corolla/5YFBURHE1GP420996,5YFBURHE1GP420996
https://americamotors.com/dodge/durango/1C4SDHET2CC202551,1C4SDHET2CC202551
https://americamotors.com/kia/sportage/KNDPB3AC6G7819339,KNDPB3AC6G7819339
https://americamotors.com/ram/1500/1C6RR7LM2JS227028,1C6RR7LM2JS227028
https://americamotors.com/chrysler/town/2C4RC1BG1DR720501,2C4RC1BG1DR720501
https://americamotors.com/mitsubishi/outlander/4A4AP3AU5FE062338,4A4AP3AU5FE062338
https://americamotors.com/chevrolet/equinox/1GNALAEK0EZ119866,1GNALAEK0EZ119866
https://americamotors.com/toyota/tacoma/5TFJX4GN8CX013101,5TFJX4GN8CX013101
https://americamotors.com/toyota/camry/4T4BF1FK9GR566460,4T4BF1FK9GR566460
https://americamotors.com/toyota/camry/4T1BF3EK7BU182614,4T1BF3EK7BU182614
https://americamotors.com/kia/optima/5XXGR4A60CG042394,5XXGR4A60CG042394
https://americamotors.com/nissan/rogue/5N1AT2MT4HC859111,5N1AT2MT4HC859111
https://americamotors.com/nissan/sentra/3N1AB7AP5JY262030,3N1AB7AP5JY262030
https://americamotors.com/cadillac/xts/2G61N5S34F9149815,2G61N5S34F9149815
https://americamotors.com/dodge/journey/3C4PDCBG8CT364074,3C4PDCBG8CT364074
https://americamotors.com/bmw/x5/5UXZV8C5XDL426652,5UXZV8C5XDL426652
https://americamotors.com/jeep/patriot/1C4NJPBA1HD211908,1C4NJPBA1HD211908
https://americamotors.com/toyota/rav4/2T3H1RFV9NW209649,2T3H1RFV9NW209649
https://americamotors.com/kia/sorento/5XYPGDA56JG400149,5XYPGDA56JG400149
https://americamotors.com/toyota/avalon/4T1BK3DB3CU450119,4T1BK3DB3CU450119
https://americamotors.com/ford/transit/NM0LS7H73F1211260,NM0LS7H73F1211260
https://americamotors.com/nissan/murano/5N1AZ2MG7HN178639,5N1AZ2MG7HN178639
https://americamotors.com/chevrolet/sonic/1G1JE5SB7G4136039,1G1JE5SB7G4136039
https://americamotors.com/ford/focus/1FADP3K25DL182060,1FADP3K25DL182060
